"course","CourseName","CourseCredits","CourseSubject","CourseCatalog","Description","Career"
"http://focu.io/data#course_COMS_883","HIST/HISTORIOG Y/MEDIA/CLTRE","3.0","COMS","883","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_GDBA_530","Business Data Analytics","3.0","GDBA","530","Please see Graduate Calendar","GRAD"
"http://focu.io/data#course_ESTU_608","Selected Area of Education","3.0","ESTU","608","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_DRAW_498","SPECIAL TOPICS IN DRAWING","3.0","DRAW","498","A studio course which provides an opportunity for the study of more specialized aspects of drawing.
Prerequisite: DRAW 300; written permission of the Department.","UGRD"
"http://focu.io/data#course_FTRA_646","STAGE DE FORMATION L'ANGLAIS AU FRANÇAIS II","3.0","FTRA","646","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_SPEC_838","SPEC. DOCTORAL LEVEL STUDIES","3.0","SPEC","838","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_FTRA_406","Traduction commerciale et juridique de l'anglais au français","3.0","FTRA","406","Initiation aux différents problèmes de la traduction dans les langues de spécialités de l'administration, du commerce et du droit (anglais-français). Le cours est divisé en plusieurs parties, chaque partie correspondant à un domaine spécialisé. (F)
Préalable : FTRA 202.
N.B. : Les étudiantes et étudiants qui ont suivi TRAD 406 ne peuvent obtenir de crédits pour ce cours.



","UGRD"
"http://focu.io/data#course_HIST_298","Selected Topics in History","3.0","HIST","298","Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule.","UGRD"
"http://focu.io/data#course_EXCI_698","SEL. TOP. EXERCISE SCIENCE","3.0","EXCI","698","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_PHIL_233","APPLIED ETHICS","3.0","PHIL","233","This course focuses on ethical theory and its application to contemporary issues. The course covers central ethical theories such as virtue ethics (Aristotle), deontology (Kant), and utilitarianism (Mill). It applies these theories to contemporary moral issues such as humans’ relation to the environment and nonhuman animals, abortion, consumerism, the use of recreational drugs, the rationing of health-care resources, and national and international distributive justice.

NOTE: Students who have received credit for this topic under a PHIL 298 number may not take this course for credit.","UGRD"
"http://focu.io/data#course_JOUR_685","Essay II","9.0","JOUR","685","Based on work conducted in JOUR 684, students produce an essay on a research topic developed in consultation with a supervisor that explores a specific issue relevant to journalism studies. The final essay must be evaluated by a second faculty member. The essay's length is approximately 40 pages, which does not include a bibliography. The course is normally taken in term five of the student's degree.","GRAD"
"http://focu.io/data#course_ARTH_354","STUDIES/INTERDISC.VISUAL ART","3.0","ARTH","354","A selective examination of historical and contemporary art that utilizes a number of media.","UGRD"
"http://focu.io/data#course_FBRS_395","EXTREME FIBRES","3.0","FBRS","395","This studio course tests the boundaries of fibres practices to produce innovative and experimental studio work. Students are encouraged to expand individual interests in challenging ways. Topics may include Textile Arts in Public Spaces; Wildly Interdisciplinary Practices; Fibres and Time-Based Media; Radical Papermaking; and Fibres Off-Site, among others.
Prerequisite: 18 credits in Studio Art courses, or permission of the coordinator. 
NOTE: Specific topics, and additional prerequisites if required, are stated in the Undergraduate Class Schedule.","UGRD"
"http://focu.io/data#course_SCEN_347","EXHIBITION SCENOGRAPHY","3.0","SCEN","347","Prerequisites: DFTT 209 orSCEN 209 , DFTT 210 or SCEN 210 and DFTT 211 or SCEN 214 . If prerequisites are not satisfied, permission of the Program Coordinator is required.

Description: This studio course introduces exhibition scenography as a practical,
expressive, and interpretive form. Students participate in lectures and studio work, with a
focus on developing designs for exhibition hall and museum presentations. The course
emphasizes communicating concepts using storyboarding, rendering, drafting and
construction methods centered on the integration of artefacts, graphics, soundscapes, and
live imagery.

NOTE: Students who have received credit for this topic under a DFTT Special Topic
number may not take this course for credit.","UGRD"
"http://focu.io/data#course_AHSC_315","INTERVIEWING","3.0","AHSC","315","Prerequisite: AHSC 230. This course reviews different forms and concepts relevant to interviewing for use in work and community settings. It examines communication influences on the interviewer and interviewee and the limitations of different interview approaches. It enables students to structure and design interviews, to build rapport, and to manage information flow.

NOTE: Students who have received credit for AHSC 256 may not take this course for credit.","UGRD"
"http://focu.io/data#course_EAST_461","Capstone Project Seminar I","3.0","EAST","461","Prerequisite: EAST 406 and 60 credits completed. An advanced, open seminar/workshop environment where students are encouraged to work on individual projects, and in a collaborative, cross-disciplinary or multicultural fashion. 

NOTE: Students who have received credit for this topic under an EAMT 498 number may not take this course for credit.","UGRD"
"http://focu.io/data#course_ADIP_512","EDUC.PROB./HIST.PERSPECTIVE","3.0","ADIP","512","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_CATA_462","Advanced Emergency Care","3.0","CATA","462","This course completes the preparation of Athletic Therapy students in the area of emergency care of sports-related injury. It identifies the less common and more complicated emergency situations experienced in the athletic therapy setting. Advanced theoretical and practical components are presented. This course develops the ability of the student to care for the athlete beyond the initial stages of emergency management and towards advanced life support. Lectures and laboratory.
Prerequisite: CATA 365; enrolment in the Athletic Therapy Specialization.




","UGRD"
"http://focu.io/data#course_POLI_691","EXTENDED RESEARCH ESSAY","12.0","POLI","691","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_HUMA_874","DIRECTED STUDIES","3.0","HUMA","874","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_TRES_544","ADV.STDY CLAS.& MEDIEV.JUD.","3.0","TRES","544","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_GIIM_697","APPLIED INVESTMENT MANAGEMENT","6.0","GIIM","697","Please see Graduate Calendar.   Permission of the Program Director is required.","GRAD"
"http://focu.io/data#course_ENGL_673","Creative Writing:  Prose Fiction, Poetry, Drama","3.0","ENGL","673","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_INSE_7120","ADVANCED NETWORK MANAGEMENT","4.0","INSE","7120","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_BTM_481","Information Systems Analysis","3.0","BTM","481","This course covers the first phase of the systems development life cycle, which culminates in the systems proposal. Topics include the preliminary survey, analysis of existing systems and identification of deficiencies, the development of functional specifications, feasibility and cost/benefit analysis and development of a recommended course of action. In addition, various diagramming tech­niques are examined.
Prerequisite: BTM 382 previously  or concurrently
NOTE: Students who have received credit for DESC 481 may not take this course for credit.","UGRD"
"http://focu.io/data#course_GPTK_715","Gina Cody School's Health and Safety Workshop for TAs","1.5","GPTK","715","This workshop provides the requisite information for individuals assuming a role of responsibility as a Teaching Assistant at Concordia University. Health and Safety Regulations, University Policies, Emergency Procedures, and University Resources are introduced.
  
This is a required workshop for graduate students in the Gina Cody School of Engineering and Computer Science who wish to hold Teaching Assistant positions. 

~~~

This workshop provides individuals assuming a role of a Teaching Assistant with orientation with respect to the following:  
•             Supervisor Responsibilities at Concordia University  
•             Health and Safety Regulations  
•             University Resources  
•             Official University Policies  
•             Emergency Procedures  
•             Ethical Issues for Teaching Assistants
~~~

This workshop will be led by Gurnam Manku, Brigitte Boutet and Caroline Danis.

Gurnam Manku has worked in EHS at Concordia University since 2006 and is currently the Radiation Safety Officer. He is also the main point of contact for all GCS related health and Safety issues.

Brigitte Boutet, Coordinator, Fire Prevention & Emergency Management/Security Office

Caroline Danis is the coordinator for the Student Advocacy Office.","PDEV"
"http://focu.io/data#course_COMP_233","Probability and Statistics for Computer Science","3.0","COMP","233","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_INSE_6140","MALW. DEF. & APPL. SECURITY","4.0","INSE","6140","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_RELI_316","Classical Islam","3.0","RELI","316","The course explores the various aspects of Muslim civilization from its initial spread from Arabia to Spain, sub-Saharan Africa, India, and China, up to the age of the Ottoman, Safavid, and Mughal empires in the 16th and 17th centuries. Special attention is given to the emergence of schools of law, theology, philosophy, and mystical orders, as well as the literature, arts, and architecture of diverse Muslim societies.





","UGRD"
"http://focu.io/data#course_INMS_399","SPEC.TOPIC MUSIC THEO/COMP","6.0","INMS","399","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_CEPD_400E","Certification of Professional Development-Entrepreneurial Training Stream","30.0","CEPD","400E","NaN","CCCE"
"http://focu.io/data#course_BSTA_445","STAT SOFTWR/DATA MANA & ANAL","3.0","BSTA","445","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_COMS_357","Media and Critical Theory","3.0","COMS","357","This course focuses on key authors and readings in critical theory, including the work of the Frankfurt School, British Cultural Studies, structuralism, post-structuralism, and contemporary continental philosophy. A central concern is to understand the nature of power in the modern media environment.
Prerequisite: 300-level courses, unless otherwise indicated, are open to students who have successfully completed 24 university credits or who have received permission from the Department.




","UGRD"
"http://focu.io/data#course_ELEC_353","Transmission Lines, Waves and Signal Integrity","3.0","ELEC","353","Transmission lines and high-speed logic design. Intersymbol interference and eye patterns. Transmission line circuits in the frequency domain, rise time and bandwidth of digital signals. Maxwell’s equations, plane waves, and antennas. Wireless communications and indoor propagation. Lectures: three hours per week. Tutorial: one hour per week.
Prerequisite: ELEC 242 or 264; ENGR 233.","UGRD"
"http://focu.io/data#course_HIST_434","ADV.STUDY IN FRENCH HISTORY","3.0","HIST","434","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_BLDG_498","TOPICS/BLDG ENGINEERING","3.0","BLDG","498","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_NURS_394","SELECTED TOPICS IN NURSING","3.0","NURS","394","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_TPER_498","SPECIAL TOPICS IN TPER","3.0","TPER","498","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_JOUR_209","Intermediate Multimedia","3.0","JOUR","209","This workshop course expands on technical and editorial fundamentals with increased emphasis on the use of digital news technology in journalistic storytelling. Students also learn the basics of web layout and design, CMS, and writing formats for these news platforms. Students strengthen their skills by producing multimedia stories using the city of Montreal as their focus.

NOTE: Students who have received credit for JOUR 221 may not take this course for credit.","UGRD"
"http://focu.io/data#course_BIOL_490","Independent Study","6.0","BIOL","490","In this course, the student undertakes a special research project selected in consultation with, and conducted under, the supervision of a faculty member of the Department. The project is intended to develop the student’s knowledge of standard scientific procedures, including methods of researching scientific literature, the planning and execution of experimental and analytical procedures, the writing of a formal report, and the presentation of a seminar on the project.
Prerequisite: Within 30 credits of graduating with a BSc in a Department of Biology honours or specialization program and permission of the Department
NOTE: Work in this course must be carried out over two consecutive terms: either summer and fall or fall and winter.



","UGRD"
"http://focu.io/data#course_INDI_841","DOCTORAL LEVEL STUDIES","1.0","INDI","841","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_ACTT_299","Special Topics in Acting","6.0","ACTT","299","This course provides opportunities for studies in selected styles or modes of theatre performance.
NOTE: Specific topics, and additional prerequisites if required, are stated in the Undergraduate Class Schedule.","UGRD"
"http://focu.io/data#course_HIST_600","HISTORICAL THEORIES/METHODS","3.0","HIST","600","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_GEOG_450","Economic Restructuring","3.0","GEOG","450","This course examines the nature of firm restructuring in late capitalism and the implications that industrial restructuring trends are having for the geography of industries, the structure of firms, workplace relations and workers’ rights. It examines the new challenges that restructuring presents for both economic development prospects and labour market policies, as well as looks at contemporary initiatives to promote more socially and environmentally sustainable development paths.
NOTE: Students who have received credit for GEOG 450 may not take this course for credit.","UGRD"
"http://focu.io/data#course_ANTH_693","Essay Proposal","3.0","ANTH","693","Students develop a research proposal under the direction of their supervisor, including a preliminary reading list.","GRAD"
"http://focu.io/data#course_FINA_665","Mergers and Acquisitions","3.0","FINA","665","Please see Graduate Calendar","GRAD"
"http://focu.io/data#course_FMST_650","TOPICS EXPER. FILM/VIDEO","3.0","FMST","650","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_FPST_202","Research Strategies in First Peoples Studies","3.0","FPST","202","This course introduces basic concepts, practices, and issues for study and research consistent with the goals of First Peoples Studies, including the historical relation of First Peoples to academic research; ethical considerations; the social construction of knowledge, the influence of First Peoples thought, knowledge, and ways of knowing on the development of relevant contemporary research; basic steps of designing, carrying out, and presenting research within several contemporary models, including participatory research; constructive relations of people of other cultures to researching in the area; qualitative and quantitative research methods, including asking research questions; and basic skills of interviewing, as well as treating, analyzing and presenting interview data, within qualitative research.





","UGRD"
"http://focu.io/data#course_FMPR_671","INDEPENDENT STUDY","3.0","FMPR","671","Prerequisite: 9 credits completed in the MFA in Cinematic Arts. The independent study course offers students opportunities to research and write about particular topics in film production that are not covered in the courses offered. The independent study proposal must be supported by a full-time faculty member and approved with written permission by the Graduate Program Director. NOTE 1: Students who have received credit for INDS 671 may not take this course for credit. NOTE 2: Students may not take this course to satisfy the Film Production (FMPR) elective requirement. Students may only receive credit for this course in place of the out-of-program elective requirement with written permission from the GPD.","GRAD"
"http://focu.io/data#course_MATH_265","Advanced Calculus II","3.0","MATH","265","Implicit functions and the implicit function theorem. Multiple integrals and change of variables. Curves, surfaces and vector calculus.
Prerequisite: MATH 264 or equivalent.
NOTE: Students who have received credit for MATH 263 or 345 may not take this course for credit.
NOTE: Only three credits will be awarded from MATH 265; MAST 219.


","UGRD"
"http://focu.io/data#course_POLI_403","Global Ecopolitical Analysis","3.0","POLI","403","This seminar course contextualizes contemporary ecological problems and global governance efforts to mitigate them.  Students analyze multilateral environmental agreements in depth and explore various policy options that promise t  anticipate future international ecopolitical issues.","UGRD"
"http://focu.io/data#course_DART_440","Un.bound in Perfect Print","3.0","DART","440","This studio course focuses on producing a series of self-directed conceptual or thematic book works. Projects are informed by studies of the history, craft and cultural significance of limited edition publications, unbound/bound bookworks, livres-objets and zines.
Prerequisite: 48 credits in the Major in Design or written permission of the Department. 
NOTE: Students who have received credit for this topic under a DART 498 number may not take this course for credit.","UGRD"
"http://focu.io/data#course_CIVI_6031","SEISMIC ASS. & RET. OF STRUC","4.0","CIVI","6031","Seismic rehabilitation requirements and performance objectives. Evolution of codes, standards and regulations. Selection of retrofit design methodology. General strategies to develop rehabilitation schemes: add stiffness, damping, and/or mass reduction. Seismic assessment of existing steel structures. Behaviour and design of structures equipped with energy dissipation devices. Case studies and a project.
Note: Students who have taken CIVI 691B (Seismic Assessment and Retrofit of Structures) may not take this course for credit.","GRAD"
"http://focu.io/data#course_MSCA_680","FOUNDATIONS OF BUSINESS TECHNOLOGY MANAGEMENT","3.0","MSCA","680","Please see Grad Calendar","GRAD"
"http://focu.io/data#course_JMEC_581","INTRO TO SUSTAINABLE INVESTING","20.0","JMEC","581","INTRODUCTION TO SUSTAINABLE INVESTING

Positive impact. Positive returns.

The world of investing is seeing a seismic, generational shift. A new breed of investor has emerged – one who’s looking to generate returns that go beyond financial gain.

Sustainable investing, impact investing - however you define it – is investing that takes environmental and social considerations into account, as well as financial goals.

It’s a rapidly evolving area of expertise, requiring finance and corporate professionals to have a new set of investment and risk management skills.

That’s where the SIPC comes in. As the field of sustainable investing quickly evolves, the SIPC has been updated to not only keep pace but to place our certified professionals well ahead of the game.

The John Molson School of Business in cooperation with the Finance and Sustainability Initiative (FSI) Montreal created the SIPC program.

Here’s what you need to know:

It’s online, self-paced*, and self-study. Instructors mark assignments, and provide guidance.

You will learn to make informed choices regarding investment opportunities based on key ESG factors, and become knowledgeable about sustainability initiatives in the business world.

Graduates are awarded the Sustainable Investment Professional Certificate and join the SIPC network of certified alumni. The Sustainable Investment Professional Certificate and join the SIPC network of alumni.

*You still need to respect the time limits for each course.","CCCE"
"http://focu.io/data#course_CEHR_1240","LABOUR LAW","40.0","CEHR","1240","*VID*
*KEYB*
It's hard to stand up for your rights if you don't know what they are. But not to worry. This course will introduce you to the Québec Labour Code and the Labour Standards Act, the legal regulations, rights and obligations that define the employer-employee relationship, employment contracts, how disputes and grievances are settled and more. You'll acquire the knowledge and skills to apply legislation in your workplace, create a safe, secure, non-discriminatory workplace, protect privacy and ensure legal compliance. It's a compelling course that any employer or employee can benefit from. On that point, we rest our case.
*CNT*
This course is a great way to help you:
•	Identify the essential elements of individual and collective contracts of employment, and the rules set by the Québec Labour Code;
•	Apply and respect the Québec labour legislation that regulates contracts of employment;
•	Apply and respect the procedure for settling disputes and grievances;
•	Contribute to the establishment of a workplace that adheres to Québec labour legislation.
*APP*
Your classes will consist of lectures and dynamic discussions on emerging topics from labour law presented by an experienced lawyer. You'll be strongly encouraged to participate, share your point of view and make your case. This course is designed with a combination of online live synchronous learning where the instructor and the students meet in a virtual classroom (Zoom) at the same time, and asynchronous work guided by the instructor and completed by students in their own time.  
*WHO*
•	Students who have completed CEHR 1150 and want to continue their studies.
•	Students who want an introduction to the essentials of labour law.
•	Students who want to pursue studies in human resources or law.
•	Anyone who wants a career in human resources.
•	Any employer or employee who wants to understand the basics of labour law.
•	Foreign business students who want to improve their understanding of Canadian labour law.","CCCE"
"http://focu.io/data#course_GERM_299","SELECTED TOPICS IN GERMAN","6.0","GERM","299","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_CIVI_690","TOPICS IN CIVIL ENGINEERG I","3.0","CIVI","690","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_ECON_532","MONETARY THEORY","3.0","ECON","532","This course examines the nature of the Monetarist-Keynesian controversy and gives a critical appraisal of the IS-LM-AS model. Topics covered may include the term structure of interest rates, post-Keynesian theories of money supply and demand as well as issues in macroeconomic policy theory such as transmission mechanisms, policy coordination and implementation lags, and international constraints.","GRAD"
"http://focu.io/data#course_EAST_465","Capstone Recording Project I","3.0","EAST","465","Prerequisite: EAST 452 previously or concurrently. An open workshop where students engage in intensive studies in applied recording arts. Students are expected to collaborate with other musicians from the Department of Music. 

NOTE: Students who have received credit for EAST 460 may not take this course for credit. 
 .","UGRD"
"http://focu.io/data#course_FLIT_365","Littératures de la Caraïbe francophone","3.0","FLIT","365","Étude d’oeuvres significatives de la Guadeloupe, de la Martinique, de la Guyane, des courants littéraires auxquels elles appartiennent (négritude, antillanité, créolité, Toutmonde) et des enjeux contemporains de la création littéraire caribéenne.

N.B. : Les étudiantes et étudiants qui ont suivi FLIT 364 ne peuvent obtenir de crédits pour
ce cours.","UGRD"
"http://focu.io/data#course_JOUR_436","Citizen Journalism","3.0","JOUR","436","This course considers the challenges to mainstream journalism and addresses the particularities of citizen journalism, including its sourcing and presentation strategies, and organizational structures. Students learn how to apply basic technologies involved in citizen journalism.
Prerequisite: 60 credits or permission of the Department.
NOTE: Students who have received credit for this topic under a JOUR 398 number may not take this course for credit.



","UGRD"
"http://focu.io/data#course_FLIT_486","Création littéraire I","3.0","FLIT","486","Introduction aux pratiques et aux exigences de la création littéraire (forme, ton, rythme, lexique) par le biais de lectures et d’ateliers d’écriture.

N.B. : Les étudiantes et étudiants qui ont suivi FRAA 440 ne peuvent obtenir de crédits pour ce cours.","UGRD"
"http://focu.io/data#course_ENGL_662","Studies in Canadian Literature","3.0","ENGL","662","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_DFTT_315","LIGHTING DESIGN REALIZATION","3.0","DFTT","315","Prerequisite: DFTT 209 and 210 or written permission of the Department of Theatre. Students study lighting for the stage with emphasis on analysis, development, and execution of design ideas. Students participate in lectures and studios, and examine lighting as a practical, expressive, and interpretive form. Focus is on basic realization methods, for example hanging and focusing lighting equipment. Students have scheduled access to a theatre space.","UGRD"
"http://focu.io/data#course_AHSC_281","INTRODUCTION TO THERAPEUTIC RECREATION","3.0","AHSC","281","An examination of the fundamental concepts of therapeutic recreation. Included is the study of the historical foundations and the basic terminology, purposes, and theories of therapeutic recreation.","UGRD"
"http://focu.io/data#course_PSYC_229","SEL TOP-APPLICATION:PSYC B","3.0","PSYC","229","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_APLI_638","READING COURSE IN APLI II","3.0","APLI","638","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_SOCI_613","QUAL. RES. DESIGN & METHODS","3.0","SOCI","613","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_ETEC_792","Internship Report","3.0","ETEC","792","The internship report will address both the scholarly/academic and professional practice aspects of Educational Technology. Typically 10,000 or more words in length, the report should contain at least two parts: 1. A detailed description of the Internship II activities, utilizing a case study format; including relevant references to the literature. 2. A conclusions and recommendations section which outlines what was learned, what one would do differently, and what potentially generalizable principles one might recommend to fellow educational technologists encountering similar circumstances. The student completes the internship by disseminating the experiences detailed in the report in a public presentation.","GRAD"
"http://focu.io/data#course_ELEC_483","REAL-TIME COMPUTER CONTROL SYSTEM","3.5","ELEC","483","Introduction to real-time computer control systems; a review of discrete-time signals and systems, difference equations, z-transform; sampled-data systems, sample and hold, discrete models; discrete equivalents of continuous-time systems; stability analysis; design specifications; design using root locus and frequency response methods; implementation issues including bumpless transfer, integral windup, sample rate selection, pre-filtering, quantization effects and computational delay; scheduling theory and priority assignment to control processes, timing of control loops, effects of missed deadlines; principles and characteristics of sensors and devices, embedded processors, processor/device interface. Lectures: three hours per week. Laboratory: 15 hours total.
Prerequisite: AERO 371 or ELEC 372; ELEC 342 or ELEC 364","UGRD"
"http://focu.io/data#course_COMM_401","Strategy and Competition","3.0","COMM","401","This capstone course requires graduating students to demonstrate their ability to integrate the knowledge and skills they have acquired during their Commerce program. This course introduces the concepts of strategic management and competitive analysis. Emphasis is given to integrating concepts and ideas from the major functional areas such as marketing and finance to give a global perspective on decision-making and directing modern business enterprises. Lecture topics and case studies are selected to portray the nature of the strategic process and the dynamics of competition in a variety of contexts. Attention is also given to the issues of social responsibility, ethics, and personal values. In this context, the course also examines the connection between organizational strategy and the physical environment. Finally, cases and assignments which require an analysis of organizational improvement strategies and new organizational structures are selected.
Prerequisite: 45 business credits including COMM 225; COMM 226 or 301; COMM 315 and 320 previously or concurrently.
NOTE: Students who have received credit for COMM 310 may not take this course for credit.



","UGRD"
"http://focu.io/data#course_GPTK_768","History of Canada’s Residential Schools and Its Impacts on Indigenous Peoples’s Education","1.5","GPTK","768","The intent of this workshop is to increase participants’ critical analysis and understanding about the history and role of Canada’s Residential Schools and its impacts on Indigenous Peoples, key findings from the Truth and Reconciliation Commission Report and its implications on decolonizing teaching and learning. 
~~~
Participants will gain a critical understanding about the history and role of Canada’s Residential schools and its impacts on Indigenous peoples and education from a historical and contemporary context.
~~~
This workshop is led by Donna Kahérakwas Goodleaf. 
 
Donna Kahérakwas Goodleaf is Turtle Clan and is a citizen from the Kanien’kehaka (Mohawk) Nation, Kahnawake Territory, which is part of the Rotinonhsión:ni Six Nations Iroquois Confederacy. She is a Kanien’kehá:ka educator and scholar who joined Concordia university in January of 2018 and is the Director Decolonizing Curriculum and Pedagogy . Her primary role is to develop university-wide training for Concordia faculty on decolonizing and Indigenizing their curriculum programs of study in ways that re-center the advancement and integration of Indigenous peoples’ diverse humanities - intellectual, scientific and cultural knowledge systems, worldviews, epistemologies, histories, research and pedagogies across all academic units. She also serves on the Indigenous Directions Leadership Group.  
 
Her faculty teaching and Indigenous-centered curriculum design experiences in various academic programs in the Humanities span across Canada and the United States.  In addition, Donna has vast experiences working in Indigenous communities on a local, national and international level in the areas of Indigenous-centered education, language and cultural revitalization programs.  Her current research interests are in decolonization and advancing Indigenous Humanities, Indigenous –centered-education, protection and promotion of Indigenous language and cultural rights, Indigenous land rights and rights to self-determination and Human Rights.","PDEV"
"http://focu.io/data#course_ITAL_480","TUTORIAL I","3.0","ITAL","480","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_ENGR_201","Professional Practice and Responsibility","1.5","ENGR","201","Health and safety issues for engineering projects: Quebec and Canadian legislation; safe work practices; general laboratory safety common to all engineering disciplines, and specific laboratory safety pertaining to particular engineering disciplines. Review of the legal framework in Quebec, particularly the Professional Code and the Engineers Act, as well as professional ethics. Lectures: one and a half hours per week. Tutorial: one hour per week, alternate weeks.





","UGRD"
"http://focu.io/data#course_MHIS_241","From Phonograph to Streaming","3.0","MHIS","241","A lecture course focusing on the history and impact of sound from the loudspeaker.
NOTE: Students who have received credit for this topic under a MHIS 398 number may not take this course for credit.","UGRD"
"http://focu.io/data#course_JAZZ_304","JAZZ ARRANGING II","3.0","JAZZ","304","Building on JAZZ 303, the study of writing arrangements for large ensembles including original compositions and jazz repertoire.
Prerequisite: JAZZ 303. 
NOTE: Students who have received credit for INMS 431 or JAZZ 401 may not take this course for credit.","UGRD"
"http://focu.io/data#course_MPER_472","INDEPENDENT STUDY II","3.0","MPER","472","A student repeating MPER 471 registers for MPER 472 for credit.
Prerequisite: Written permission of the Department of Music. 
*Students may count a maximum of nine credits in independent studies towards their degree program.","UGRD"
"http://focu.io/data#course_RELI_498","Selected Topics in Religions and Cultures","3.0","RELI","498","Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule.","UGRD"
"http://focu.io/data#course_PHIL_482","Advanced Topics in Ancient Philosophy","3.0","PHIL","482","An in-depth study of principal figures or important topics in ancient Greek or Roman philosophy.","UGRD"
"http://focu.io/data#course_MARK_456","Brand Management","3.0","MARK","456","Please see UGRD Calendar

Students who have received credit for this topic under a MARK 491 number may not take this course for credit.","UGRD"
"http://focu.io/data#course_PROD_211","Introduction to Theatre Production","3.0","PROD","211","A survey of selected operations central to production in the professional theatre.
Prerequisite: Enrolment in a program of the Department of Theatre or permission of the Department.
NOTE: Students who have received credit for THEA 240 may not take this course for credit.



","UGRD"
"http://focu.io/data#course_FINA_688","Financial Risk Management","3.0","FINA","688","Please see Graduate Calendar","GRAD"
"http://focu.io/data#course_HUMA_863","DIRECTED STUDIES","3.0","HUMA","863","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_FRAA_522","QUESTIONS ACTUELLES LING FRA","3.0","FRAA","522","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_RELI_325","LEADERS, REBELS AND SAINTS","3.0","RELI","325","This course, which varies in focus from year to year, investigates the lives of controversial or influential women and men in the history of different religious traditions. Going beyond mere biography, the course situates particular figures within their social and cultural contexts, while dealing with how such prominent figures were viewed, portrayed, and used by others. Specific topics for this course will be stated in the Undergraduate Class Schedule; examples are Moses, Jesus and Mary.","UGRD"
"http://focu.io/data#course_RELI_680","Guided Research Paper","15.0","RELI","680","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_BIOL_574","SPEC.DIRECT.STDY-ECOTOX. II","2.0","BIOL","574","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_COMP_432","Machine Learning","4.0","COMP","432","Prerequisite: COMP 352. This course introduces conceptual and practical aspects of machine learning. Concepts include regression, classification, maximum likelihood estimation, discriminative vs. generative modelling, generalization, supervised learning, unsupervised learning, semi-supervised learning and transfer learning. Methods include linear models, mixture models, nearest neighbours, support vector machines, random forests, boosting, and basics of deep learning. A project is required. Lectures: three hours per week. Laboratory: two hours per week.","UGRD"
"http://focu.io/data#course_ENCS_483","INN.&CRITICL THKNG SCI&TECH","3.0","ENCS","483","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_ENGL_432","Middle English","6.0","ENGL","432","Please see Undergraduate Calendar","UGRD"
"http://focu.io/data#course_COMS_627","Political Economy of Communication","3.0","COMS","627","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_BIOL_439","ADVANCED TOPICS IN ZOOLOGY","3.0","BIOL","439","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_CWTA_401","REFLECTIVE LEARNING IV","3.0","CWTA","401","NaN","UGRD"
"http://focu.io/data#course_MTHY_634","Advanced Music Therapy Practice II","6.0","MTHY","634","This course provides further advanced clinical experience in students’ areas of specialization, with a required minimum of 100 placement hours. Close individual and group supervision for students are provided. Case presentations, readings, discussion of ethical issues related to students’ work are integral to this course. As part of this capstone course in the Advanced Music Therapy Practice option, students complete a public presentation which reflects a major integration of their practical work.
Prerequisite: MTHY 633.","GRAD"
"http://focu.io/data#course_ECON_425","Mathematics for Advanced Study in Economics","3.0","ECON","425","This course gives students the requisite mathematical background for graduate studies in economics. Topics include algebraic methods, and static and dynamic optimization techniques needed for the study of economic theory and econometrics. Difference and differential equations are also examined.","UGRD"
